ac_freq,taxi_margin,loading_time,scheduler,min_tugs,util_pct_tugs,avg_iddle_t_per_ac,avg_taxi_t_per_ac,simulation_end_result
570.0,900,1800,Schedule_Algo.greedy,3,30.566204426775208,2.027027027027027,560.9000819000819,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,31.169715688603784,10.945945945945946,569.5126945126945,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,30.06980885296018,0.0,558.4772727272727,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,22.75630411127407,0.0,556.7895167895168,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,22.75009473285336,0.0,562.6767676767677,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,30.82224110261493,0.0,567.2088452088452,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,22.933903834334075,1.8823529411764703,561.1981981981982,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,31.98215302828935,4.105263157894737,575.158187599364,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,23.15011569155216,0.0,567.5561015561016,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,22.6531911882636,0.0,555.7354627354628,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,23.628722040176665,0.0,565.7432432432432,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,23.09236947791165,0.0,566.1277641277641,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,30.88375190258752,1.5405405405405406,563.7960687960688,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,30.911613533882004,0.0,567.6380016380016,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,31.148886468740628,0.6842105263157895,571.6060606060606,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,22.82809174745803,0.0,558.997542997543,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,23.24519688035001,2.5294117647058822,566.060606060606,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,30.574407163083546,4.315789473684211,559.1474201474201,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,30.53835609963605,0.0,561.1981981981982,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,23.36930796175329,0.0,572.1670761670762,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,22.86282306163022,0.7575757575757576,559.059787059787,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,22.9613025011798,0.0,553.231319554849,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,22.691146644026222,0.9411764705882352,556.7919737919738,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,30.97887589588834,2.108108108108108,560.308426073132,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,30.375759866452483,0.0,558.0442260442261,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,22.857447413303014,0.0,558.2170352170352,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,30.68912903276548,3.289473684210526,564.8894348894349,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,23.21757183975841,2.0588235294117645,569.9082719082719,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,22.67771169640329,0.0,556.0311220311221,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,30.93665471472605,0.0,569.7428337428337,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,23.530526216075405,0.0,558.7399380804953,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,30.30474484102661,0.4473684210526316,558.068796068796,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,30.42266824085005,0.6486486486486487,559.6052416052416,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,23.57855184800076,0.0,577.5651105651106,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,23.25465425531915,0.0,567.0778050778051,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,30.699596265455465,10.864864864864863,563.1662571662572,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,30.24037096621558,4.108108108108108,554.7788697788698,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,23.22333222858766,0.0,573.8030303030303,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,31.704709803181792,8.394736842105264,573.9197138314786,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,23.18796068796069,0.0,568.060606060606,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,22.56924749480053,0.0,552.4119574119575,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,30.764607256967512,3.054054054054054,563.067977067977,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,31.25216460438904,0.4736842105263157,574.2800982800983,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,30.23098254238356,0.0,555.3603603603603,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,22.831831265040343,0.0,560.1302211302211,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,31.299906709042897,1.6216216216216215,580.1313131313132,Status.Success
570.0,900,1800,Schedule_Algo.greedy,4,23.430249076617105,0.0,571.8984438984439,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,31.859645811707715,0.0,569.9024767801857,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,30.53799955978996,0.0,561.6609336609337,Status.Success
570.0,900,1800,Schedule_Algo.greedy,3,30.63963539211064,9.578947368421051,564.1834561834562,Status.Success
