ac_freq,taxi_margin,loading_time,scheduler,min_tugs,util_pct_tugs,avg_iddle_t_per_ac,avg_taxi_t_per_ac,simulation_end_result
1800,900,3600,Schedule_Algo.greedy,2,15.050301810865191,0.0,555.5333333333333,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,13.562477982990288,0.0,550.7878787878788,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,14.202000208355036,0.0,557.8080808080808,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,13.502881483337509,0.0,551.8888888888889,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,14.180705242230825,0.0,554.2525252525253,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,15.303127334827623,0.0,586.6969696969697,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,13.233143375863635,0.1111111111111111,537.4141414141413,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,14.098196392785573,0.0,575.4747474747475,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,13.417396556931442,0.0,545.4444444444445,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,13.693415637860081,0.0,545.3737373737374,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,15.258650908908807,3.0833333333333335,564.75,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,13.74394428744449,0.0,555.3636363636364,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,13.713586041528494,0.0,551.0707070707072,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,14.335629179025691,0.0,560.5,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,14.52995815045422,0.0,582.3838383838383,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,13.960271561478502,0.0,546.2777777777778,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,13.910913590222714,0.0,562.2323232323232,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,14.302511758230763,1.5,562.4722222222222,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,13.701872501577949,0.0,533.8585858585859,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,13.897659499824588,0.0,544.0,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,14.335894066511676,0.0,545.6727272727272,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,13.794001249739637,0.0,542.4040404040404,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,13.776005725093288,0.0,550.1818181818182,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,14.284972748507657,0.0,561.1111111111111,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,13.911845730027547,0.0,544.8611111111111,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,14.289439374185136,0.0,559.5959595959596,Status.Success
1800,900,3600,Schedule_Algo.greedy,2,13.853929744756128,0.0,560.4040404040404,Status.Success
