ac_freq,taxi_margin,loading_time,scheduler,min_tugs,util_pct_tugs,avg_iddle_t_per_ac,avg_taxi_t_per_ac,simulation_end_result
600,900,1800,Schedule_Algo.greedy,3,28.56689515105357,0.0,559.4525616698293,Status.Success
600,900,1800,Schedule_Algo.greedy,3,29.714709736497262,0.0,567.7214285714285,Status.Success
600,900,1800,Schedule_Algo.greedy,3,29.744195198740652,0.0,569.6026785714286,Status.Success
600,900,1800,Schedule_Algo.greedy,3,29.07167407687699,0.0,565.86267281106,Status.Success
600,900,1800,Schedule_Algo.greedy,3,30.024712345154335,0.0,575.6375,Status.Success
600,900,1800,Schedule_Algo.greedy,3,29.146934394140306,0.0,566.5917050691244,Status.Success
600,900,1800,Schedule_Algo.greedy,3,29.415761943140694,0.0,561.0892857142858,Status.Success
600,900,1800,Schedule_Algo.greedy,3,29.40648331915698,0.0,562.85625,Status.Success
600,900,1800,Schedule_Algo.greedy,3,29.719844235286697,3.3636363636363638,568.3776785714285,Status.Success
600,900,1800,Schedule_Algo.greedy,3,29.909807810360295,0.0,573.0428571428572,Status.Success
