ac_freq,taxi_margin,loading_time,scheduler,min_tugs,util_pct_tugs,avg_iddle_t_per_ac,avg_taxi_t_per_ac,simulation_end_result
600,900,1800,Schedule_Algo.greedy,3,29.919375157470395,0.0,573.1196428571428,Status.Success
600,900,1800,Schedule_Algo.greedy,3,28.28565113047872,0.0,557.1337760910816,Status.Success
600,900,1800,Schedule_Algo.greedy,3,28.49853538694132,0.0,561.9962049335863,Status.Success
600,900,1800,Schedule_Algo.greedy,3,28.813586023284028,0.0,551.2910714285714,Status.Success
600,900,1800,Schedule_Algo.greedy,4,22.085185885914292,0.0,562.9723214285714,Status.Success
600,900,1800,Schedule_Algo.greedy,3,29.118210154902613,0.0,565.0258064516129,Status.Success
600,900,1800,Schedule_Algo.greedy,3,28.62483437440848,0.0,557.3096774193548,Status.Success
600,900,1800,Schedule_Algo.greedy,3,29.604359156597965,0.7604166666666666,565.2830357142857,Status.Success
600,900,1800,Schedule_Algo.greedy,3,29.54958370854859,0.0,574.5032258064516,Status.Success
600,900,1800,Schedule_Algo.greedy,3,29.729857819905213,0.0,567.0642857142857,Status.Success
